pozo,Qi_hist,ultima_produccion,ultima_fecha,mes_max,profundidad_total,trayectoria,first_oil,estado_actual,dias_perforacion,Np,Gp,Cp,Wp,acum_BOE,RGA,corte_agua,tipo
TAJIN-23,0.0112104200184,0.0125594111288,2020-02-01,23.0,1855.0,DIRECCIONAL,2018-03-01,PRODUCTOR,15.0,0.00829793627169732,0.08251214805294811,0.0,0.0035676936611313006,0.022049960947188665,10471.951932942175,0.4299516675333252,BAJA
TAJIN-12,0.00969981975668,0.00917034885341,2018-05-01,2.0,1996.0,DIRECCIONAL,2018-03-01,PRODUCTOR,14.0,0.0008256657744047999,0.0025881409044168,0.0,0.0012425012572379998,0.0012570225918075999,3097.6436889318607,1.5048477225467973,BAJA
TAJIN-64,0.000613534541776,0.000613534541776,2020-02-01,3.0,1952.0,VERTICAL,2019-11-01,INACTIVO,21.0,5.0687104803780005e-05,0.00011824641015785999,0.0,8.97362087274e-06,7.039483983009e-05,2414.695470687366,0.17703935226780998,BAJA
TAJIN-41,0.0176480486899,0.017044915551200003,2020-02-01,23.0,2072.0,DIRECCIONAL,2018-03-01,PRODUCTOR,9.0,0.010007348228084101,0.04558584754940098,0.0,0.005405963975448903,0.017604989486317602,4813.427745046501,0.5401997894126045,MEDIA
TAJIN-20,0.0128005467192,0.0128005467192,2018-05-01,2.0,2085.0,DIRECCIONAL,2018-03-01,PRODUCTOR,23.0,0.000977057069295,0.010256112344748,0.0,0.00022992731285189998,0.002686409126753,10680.930225903487,0.23532633544055812,BAJA
TAJIN-11,0.0170678022018,0.012668715696299996,2018-05-01,2.0,1860.0,DIRECCIONAL,2018-03-01,PRODUCTOR,13.0,0.0012329933777519998,0.008631804300990002,0.0,0.00123697788966,0.0026716274279169998,7260.030556015524,1.0032315760809951,MEDIA
TAJIN-81,0.0278433100017,0.017942017689599996,2020-02-01,23.0,2036.0,DIRECCIONAL,2018-03-01,PRODUCTOR,1.0,0.013298266033272005,0.024443537602658997,0.0,0.008894071410984597,0.017372188967048494,1864.3191632664755,0.6688148275845857,MEDIA
TAJIN-42,0.00026580778557900003,0.00026580778557900003,2019-11-01,0.0,1982.0,DIRECCIONAL,2019-11-01,INACTIVO,12.0,7.974233567370001e-06,2.954517028056e-05,0.0,1.4117959284000001e-06,1.289842861413e-05,3705.0796206241994,0.17704471739791636,BAJA
COAPECHACA-577,0.051413,0.007675195341539999,2020-02-01,197.0,2095.0,DIRECCIONAL,2003-12-01,PRODUCTOR,14.0,0.22090337073764132,0.1260300439536789,0.0,0.016704766111486923,0.24190837806325433,1017.2120570184633,0.17059334122735542,MEDIA
COAPECHACA-562,0.336213,0.00967971759059,2020-02-01,197.0,2035.0,DIRECCIONAL,2003-12-01,PRODUCTOR,12.0,0.23745954682157072,0.4106423478825529,0.0,0.017331083649838805,0.3058999381353297,2811.716322410775,0.20362172287262995,ALTA
COAPECHACA-561,0.252367,0.003336,2012-07-01,104.0,1907.0,DIRECCIONAL,2003-12-01,INACTIVO,13.0,0.20854002000000005,0.31000869000000003,0.0,0.009322410000000001,0.2602081349999999,2979.2351470697367,0.06579643422677432,ALTA
COAPECHACA-543,0.065979,0.012958122493700002,2020-02-01,197.0,1933.0,DIRECCIONAL,2003-12-01,PRODUCTOR,10.0,0.18809706748038307,0.24680623086884962,0.0,0.031190301029198057,0.2292314392918579,2045.8608828148824,0.23361659661815948,MEDIA
COAPECHACA-537,0.209155,0.0178509357654,2020-02-01,197.0,1907.0,DIRECCIONAL,2003-12-01,PRODUCTOR,22.0,0.13521048026115212,0.3648157670151689,0.0,0.0319714525228926,0.1960131080970134,4042.476810388004,0.37704810407265565,ALTA
TAJIN-376,0.0104661623567,0.0139549040407,2020-02-01,23.0,1941.0,VERTICAL,2018-03-01,PRODUCTOR,13.0,0.0076335601174085995,0.027714262485201004,0.0,0.0032820981110925004,0.012252603864942101,3974.2963838268097,0.42995598605583546,BAJA
COAPECHACA-581,0.375585,0.00996779039181,2020-02-01,196.0,1960.0,DIRECCIONAL,2004-01-01,PRODUCTOR,15.0,0.19202634636583282,0.400655919753726,0.0,0.03411452474032381,0.25880233299145394,3312.528863188294,0.8672359111722961,ALTA
COAPECHACA-582,0.502743,0.0152720465174,2020-02-01,196.0,2155.0,DIRECCIONAL,2004-01-01,PRODUCTOR,12.0,0.20377774798673934,0.2349702854726045,0.0,0.020588483753095497,0.24293946223217353,2151.789452442457,0.15694975009507958,ALTA
TAJIN-63,0.0124983001071,0.0139549040407,2020-02-01,23.0,2150.0,DIRECCIONAL,2018-03-01,PRODUCTOR,12.0,0.009237945204537298,0.015615332041872,0.0,0.003971845140547801,0.0118405005448493,1782.0762691478267,0.42994960030324153,BAJA
TAJIN-22,0.00033624668888400003,0.000284597530621,2020-02-01,3.0,2073.0,DIRECCIONAL,2019-11-01,INACTIVO,17.0,2.6612418573540004e-05,0.00012910154885939997,0.0,2.321600798877e-06,4.812934338344e-05,4841.754497920542,0.08723749722830958,BAJA
COAPECHACA-557,0.22294,0.0158986242956,2020-02-01,195.0,1967.0,DIRECCIONAL,2004-02-01,PRODUCTOR,15.0,0.1578185337796707,0.2311974183310577,0.0,0.027427782210668286,0.196351436834847,2512.228273084777,0.27093689431563417,ALTA
COAPECHACA-579,0.276751,0.0125594111288,2020-02-01,195.0,2042.0,DIRECCIONAL,2004-02-01,PRODUCTOR,15.0,0.2520388248352071,0.3725074686312242,0.0,0.03745936361272113,0.3141234029404113,4490.193891324154,0.3373383952055221,ALTA
COAPECHACA-519,0.091714,0.0097684315746,2020-02-01,195.0,2115.0,DIRECCIONAL,2004-02-01,PRODUCTOR,25.0,0.1421933051142102,0.3993158194672683,0.0,0.017422358189865605,0.20874594169208813,4799.850468565136,0.199322669791365,MEDIA
COAPECHACA-535,0.08169900000000001,0.00830615552789,2020-02-01,195.0,1989.0,DIRECCIONAL,2004-02-01,PRODUCTOR,19.0,0.2066669280833715,0.2912659203882939,0.0,0.03139975692184754,0.25521124814808704,3261.0385239145494,0.30593336290590417,MEDIA
COAPECHACA-891,0.310807,0.011961347216299998,2020-02-01,195.0,2152.0,DIRECCIONAL,2004-02-01,PRODUCTOR,16.0,0.19647361206570826,0.24295300188795602,0.0,0.0078394620658446,0.2369657790470343,2258.220006329861,0.09058810598103172,ALTA
COAPECHACA-892,0.475405,0.00693234542216,2016-01-01,145.0,2147.0,DIRECCIONAL,2004-02-01,INACTIVO,17.0,0.2269827403626649,0.3027317133508259,0.0,0.020866125880810188,0.2774380259211358,2167.9616552954108,0.16266252102496576,ALTA
COAPECHACA-207,0.068285,0.0038010495992,2019-09-01,189.0,2182.0,DIRECCIONAL,2004-03-01,INACTIVO,12.0,0.026599879746695698,0.05164330242120541,0.0,0.0768082310031255,0.03520709681689659,2488.2382510086895,2.77283588174466,MEDIA
COAPECHACA-219,0.085326,0.0149018427486,2020-02-01,194.0,2140.0,DIRECCIONAL,2004-03-01,PRODUCTOR,12.0,0.14176953794011246,0.20827270443654322,0.0,0.01685160395513128,0.17648165534620328,2554.0018093249655,0.20231313348796662,MEDIA
COAPECHACA-547,0.293389,0.00314542309066,2016-03-01,146.0,2155.0,DIRECCIONAL,2004-03-01,INACTIVO,12.0,0.14880046788982076,0.20707335882834002,0.0,0.021153979089129003,0.18331269436121084,2458.902378155106,0.33773115918843116,ALTA
COAPECHACA-541,0.419148,0.000201,2013-02-01,109.0,2020.0,DIRECCIONAL,2004-03-01,INACTIVO,9.0,0.16240719000000006,0.4922664900000001,0.0,0.009843599999999996,0.24445160500000004,13465.787652007732,0.08853480572161769,ALTA
COAPECHACA-523,0.24047800000000005,0.0148621691027,2020-02-01,194.0,2059.0,DIRECCIONAL,2004-03-01,PRODUCTOR,10.0,0.18823251014593229,0.31865848210248915,0.0,0.016002600181688406,0.24134225716301375,2395.0947743265865,0.11634076816999155,ALTA
TAJIN-468,0.012459612599,0.00765268931266,2019-12-01,21.0,2209.0,DIRECCIONAL,2018-03-01,PRODUCTOR,13.0,0.0072106006935495,0.040945962748164005,0.0,0.002411315713274701,0.014034927818243502,6175.25951644558,0.33441271108950155,BAJA
TAJIN-8,0.0147523016923,0.0158986242956,2020-02-01,46.0,1910.0,DIRECCIONAL,2016-05-01,PRODUCTOR,10.0,0.009156338208836401,0.07075874506773,0.0,0.0076417592186958,0.020949462386791403,7447.992278030581,0.8416289094443032,MEDIA
TAJIN-426,0.0230255542589,0.0120610266249,2020-02-01,23.0,2195.0,DIRECCIONAL,2018-03-01,PRODUCTOR,10.0,0.009472892478103801,0.024070541945202,0.0,0.0077755250528598,0.013484649468970801,2756.901053221011,0.8208171632457585,MEDIA
COAPECHACA-527,0.484315,0.00318133153312,2019-04-01,183.0,2167.0,DIRECCIONAL,2004-04-01,INACTIVO,12.0,0.16011617526705602,0.23317099641115782,0.0,0.011676823773810902,0.19897800800224894,4442.051954698938,0.06666663841176033,ALTA
COAPECHACA-229,0.11393,0.0137555452235,2020-02-01,193.0,1926.0,DIRECCIONAL,2004-04-01,PRODUCTOR,12.0,0.15771510895277488,0.17780565793344585,0.0,0.04058163573968014,0.18734938527501593,1921.4737496970406,0.3545869032611693,MEDIA
COAPECHACA-599,0.201862,0.00907068825342,2020-02-01,193.0,2035.0,DIRECCIONAL,2004-04-01,PRODUCTOR,13.0,0.3343108080575266,0.26490540419792685,0.0,0.03364763523900799,0.3784617087571813,3257.5073798481303,0.28519610970950526,ALTA
COAPECHACA-567,0.149891,0.012958122493700002,2020-02-01,193.0,2243.0,DIRECCIONAL,2004-04-01,PRODUCTOR,12.0,0.19297179135441128,0.3777776468252375,0.0,0.03450669556918447,0.2559347324919509,4013.0508535951217,0.236671213918626,ALTA
TAJIN-89,0.0382097929498,0.0137555452235,2020-02-01,23.0,2001.0,DIRECCIONAL,2018-03-01,PRODUCTOR,13.0,0.0139920766268046,0.035364792387735,0.0,0.009358579930394701,0.019886208691427106,2732.8742961675903,0.6688441063650036,MEDIA
TAJIN-87,0.0122939210067,0.0168455630036,2020-02-01,23.0,2092.0,DIRECCIONAL,2018-03-01,PRODUCTOR,15.0,0.008449291681893,0.05206483611839102,0.0,0.0045642997479671986,0.017126764368291497,6925.665970764902,0.5401990735131686,BAJA
TAJIN-448,0.0154069049189,0.00988804811884,2020-02-01,23.0,2207.0,DIRECCIONAL,2018-03-01,PRODUCTOR,12.0,0.007492542687349501,0.038917664633355005,0.0,0.0046070403755055,0.013978820126242002,5687.490778383377,0.6148833168173415,MEDIA
TAJIN-428,0.017948421720900002,0.00986811098321,2020-02-01,23.0,2320.0,DIRECCIONAL,2018-03-01,PRODUCTOR,12.0,0.009712452901101001,0.020526386274061795,0.0,0.006585966872576998,0.013133517280111298,2225.0751560543467,0.6709404318012724,MEDIA
TAJIN-36,0.102922477689,0.000687433820125,2020-02-01,46.0,2169.0,DIRECCIONAL,2016-05-01,INACTIVO,15.0,0.018278907605635473,0.04752794638332871,0.0,0.0008354203572823199,0.026200232002856916,1977.8842762032762,0.054142073517864764,MEDIA
TAJIN-34,0.0189486601007,0.0194634669473,2020-02-01,46.0,2170.0,DIRECCIONAL,2016-05-01,PRODUCTOR,15.0,0.0111347035890807,0.054789684388500015,0.0,0.0025383228976722898,0.020266317653830697,5094.917462704614,0.2348865982622628,MEDIA
COAPECHACA-585,0.2778,0.0116423781244,2020-02-01,192.0,2147.0,DIRECCIONAL,2004-05-01,PRODUCTOR,13.0,0.18567189188908065,0.39709973341992305,0.0,0.02926854329140336,0.251855180792401,3207.6777082522053,0.23501094626685787,ALTA
COAPECHACA-517,0.491619,0.00907068825342,2020-02-01,191.0,2068.0,DIRECCIONAL,2004-06-01,PRODUCTOR,14.0,0.25757612928266255,0.6081009915756447,0.0,0.024526546603772303,0.3589262945452699,5269.71048695113,0.2673741920906904,ALTA
COAPECHACA-515,0.17611400000000002,0.014046708907700002,2020-02-01,191.0,2065.0,DIRECCIONAL,2004-06-01,PRODUCTOR,12.0,0.18798259457843725,0.244223796817272,0.0,0.04001411151966596,0.22868656071464927,2292.8170749805863,0.31482976509241334,ALTA
COAPECHACA-507,0.529358,0.0128909443779,2020-02-01,191.0,2245.0,DIRECCIONAL,2004-06-01,PRODUCTOR,18.0,0.34425383736566006,0.3054112924278509,0.0,0.03591252137717368,0.3951557194369686,2161.4240094909437,0.41762507381322356,ALTA
COAPECHACA-505,0.220143,0.0139549040407,2020-02-01,191.0,2198.0,DIRECCIONAL,2004-06-01,PRODUCTOR,12.0,0.16725217278211543,0.39408865946508004,0.0,0.02987019538336746,0.23293361602629523,5883.456878502085,0.3650424654915788,ALTA
COAPECHACA-893,0.268027,0.00996779039181,2020-02-01,191.0,2187.0,DIRECCIONAL,2004-06-01,PRODUCTOR,11.0,0.21484091653675141,0.41848230277315557,0.0,0.0135526236467164,0.28458796699894423,3229.438669508427,0.10398493067924493,ALTA
COAPECHACA-525,0.239418,0.0125456672173,2020-02-01,190.0,2046.0,DIRECCIONAL,2004-07-01,PRODUCTOR,14.0,0.14239229332654224,0.36336080741427884,0.0,0.0226484203532073,0.20295242789558893,4476.777806025239,0.1804405434291203,ALTA
COAPECHACA-583,0.343301,0.0111639244865,2020-02-01,190.0,1996.0,DIRECCIONAL,2004-07-01,PRODUCTOR,13.0,0.2103232789491138,0.4226615649119703,0.0,0.01584159181566542,0.2807668731011087,5018.978179127946,0.11145515426023055,ALTA
COAPECHACA-565,0.055594000000000005,0.000268099129315,2020-02-01,190.0,2018.0,DIRECCIONAL,2004-07-01,INACTIVO,10.0,0.11766614704621835,0.3424664854144603,0.0,0.018545109346459084,0.174743894615295,3492.847912445277,0.3053959544396707,MEDIA
COAPECHACA-563,0.214462,0.0169452424122,2020-02-01,190.0,1854.0,DIRECCIONAL,2004-07-01,PRODUCTOR,18.0,0.14601054756110943,0.5226512836082703,0.0,0.028768880763060157,0.23311909482915458,6433.780131413512,0.7569217789174226,ALTA
COAPECHACA-545,0.186868,0.011961347216299998,2020-02-01,190.0,1982.0,DIRECCIONAL,2004-07-01,PRODUCTOR,11.0,0.17567942189664074,0.4093789640090846,0.0,0.0177117578971287,0.24390924923148855,3898.387976741459,0.1827764062039637,ALTA
COAPECHACA-564,0.477416,0.00627970869919,2020-02-01,190.0,1953.0,DIRECCIONAL,2004-07-01,PRODUCTOR,16.0,0.22636479160025302,0.2719054184362381,0.0,0.01210993793461704,0.271682361339626,3063.2342482313416,0.09622675982572296,ALTA
COAPECHACA-555,0.244288,0.0156992654784,2020-02-01,189.0,2013.0,DIRECCIONAL,2004-08-01,PRODUCTOR,10.0,0.20902976217014566,0.4837456750935843,0.0,0.01614992246992865,0.2896540413524096,4174.584621574463,0.14736942483595866,ALTA
COAPECHACA-529,0.261446,0.00478453136306,2018-06-01,168.0,2131.0,DIRECCIONAL,2004-08-01,INACTIVO,13.0,0.18480526356105142,0.7059010183716101,0.0,0.08127516478166728,0.3024554332896532,4807.81338408654,0.9643073091558605,ALTA
COAPECHACA-899,0.15745499999999998,0.0149516855877,2020-02-01,189.0,2085.0,DIRECCIONAL,2004-08-01,PRODUCTOR,10.0,0.1254364960171993,0.21756218733910077,0.0,0.007951208275554301,0.1616968605737159,2690.3621017369887,0.10359395582632923,ALTA
COAPECHACA-894,0.153052,0.0153110242445,2020-02-01,189.0,1924.0,DIRECCIONAL,2004-08-01,PRODUCTOR,15.0,0.08440210873303972,0.23561432704634705,0.0,0.014253693574597588,0.12367116324076435,4119.349652069887,0.2130292878742649,ALTA
COAPECHACA-875,0.223288,0.0139427411341,2020-02-01,189.0,2065.0,DIRECCIONAL,2004-08-01,PRODUCTOR,12.0,0.1132254627124122,0.1675341337845871,0.0,0.036465086457043175,0.14114781834317677,2045.3361207020744,0.4419832929463237,ALTA
COAPECHACA-597,0.261446,0.017942017689599996,2020-02-01,189.0,1955.0,DIRECCIONAL,2004-08-01,PRODUCTOR,9.0,0.15888200954046025,0.38942787513606913,0.0,0.0446977427883453,0.22378665539647197,5299.7674332856695,0.6303207682674928,ALTA
COAPECHACA-589,0.050318,0.0151510381354,2020-02-01,189.0,2086.0,DIRECCIONAL,2004-08-01,PRODUCTOR,13.0,0.07412626445376716,0.15116525368147535,0.0,0.0227832578239752,0.09932047340067975,2556.4921949747277,0.29043372855358246,MEDIA
COAPECHACA-879,0.031449,0.011213761056,2020-02-01,188.0,2175.0,DIRECCIONAL,2004-09-01,PRODUCTOR,10.0,0.08036188141629544,0.18975398362444196,0.0,0.09483154017290947,0.11198754535370238,2786.4589258140054,1.216761594159251,MEDIA
COAPECHACA-509,0.460576,0.00806597033364,2016-10-01,147.0,2230.0,DIRECCIONAL,2004-09-01,INACTIVO,17.0,0.2179708923502452,0.584033720591163,0.0,0.037912513134786004,0.31530984578210586,3785.129225910574,0.4769116692972825,ALTA
COAPECHACA-876,0.044029,0.0150953207378,2020-02-01,187.0,1988.0,DIRECCIONAL,2004-10-01,PRODUCTOR,15.0,0.06422265001259786,0.16289533538484702,0.0,0.04964156568092972,0.09137187257673908,4342.129069565623,0.7404434423923819,MEDIA
COAPECHACA-209,0.037739,0.000257233340883,2019-12-01,185.0,2024.0,DIRECCIONAL,2004-10-01,INACTIVO,10.0,0.0390767170002265,0.019268838150390297,0.0,0.06190017028756712,0.04228819002529153,992.3394695153848,3.8247224819832373,MEDIA
TAJIN-488,0.0125079440745,0.0097684315746,2020-02-01,23.0,2321.0,DIRECCIONAL,2018-03-01,PRODUCTOR,20.0,0.008580351080518498,0.018844051808831995,0.0,0.0036891492405258,0.011721026381990497,2404.9531184989564,0.4299538869967674,BAJA
COAPECHACA-249,0.071217,0.0100542667988,2020-02-01,185.0,2030.0,DIRECCIONAL,2004-12-01,PRODUCTOR,13.0,0.11754936554381756,0.3312447580792891,0.0,0.182950110855893,0.1727568252236991,5080.6077845496475,1.3682033144766415,MEDIA
COAPECHACA-289,0.20987,0.0140882696851,2020-02-01,185.0,2125.0,DIRECCIONAL,2004-12-01,PRODUCTOR,13.0,0.23111956069097303,0.3557980056745171,0.0,0.06340758828346364,0.29041922830339273,3103.4067239467076,0.35052914403729646,ALTA
TAJIN-38,0.00954804063872,0.0006702479313840001,2020-02-01,46.0,2205.0,DIRECCIONAL,2016-05-01,INACTIVO,14.0,0.006195654646400791,0.03564655049380741,0.0,0.0029600170857829802,0.012136746395368693,6034.957737449957,0.4687521120818075,BAJA
TAJIN-66,0.0124730068432,0.0137555452235,2020-02-01,23.0,2009.0,DIRECCIONAL,2018-03-01,PRODUCTOR,12.0,0.009417511914107097,0.016585583521772997,0.0,0.0062986317377544,0.0121817758344026,1980.190593976752,0.6688205545024548,BAJA
TAJIN-18,0.0326338520565,0.000283566299468,2020-02-01,46.0,2064.0,DIRECCIONAL,2016-05-01,INACTIVO,10.0,0.0023017594244249097,0.0040009653493212,0.0,0.0012454172878164512,0.0029685869826451094,1843.0564004750067,0.43888550883815197,MEDIA
COAPECHACA-501,0.448808,0.011961347216299998,2020-02-01,183.0,1935.0,DIRECCIONAL,2005-02-01,PRODUCTOR,11.0,0.18959041589914258,0.34182405795076926,0.0,0.014874780265699803,0.24656109222427056,2809.354994582725,0.15804948527392546,ALTA
COAPECHACA-522,0.417562,0.0139549040407,2020-02-01,182.0,1971.0,DIRECCIONAL,2005-03-01,PRODUCTOR,8.0,0.19771236640064926,0.34263253361507384,0.0,0.015248565000562502,0.2548177886698283,2950.41345266955,0.11353579601840878,ALTA
COAPECHACA-227,0.050318,0.0137555452235,2020-02-01,182.0,2061.0,DIRECCIONAL,2005-03-01,PRODUCTOR,24.0,0.10334146325186341,0.24236339201885668,0.0,0.12953793567233188,0.14373536192167283,2604.8589285168796,1.4976834474112097,MEDIA
COAPECHACA-546,0.319765,0.00996779039181,2020-02-01,182.0,2137.0,DIRECCIONAL,2005-03-01,PRODUCTOR,8.0,0.1493368745907996,0.35874564416474436,0.0,0.01756510303894319,0.20912781528492358,2948.2673642295567,0.14987384037403192,ALTA
COAPECHACA-542,0.364599,0.0124514621976,2020-02-01,182.0,2146.0,DIRECCIONAL,2005-03-01,PRODUCTOR,11.0,0.15709385848095814,0.33845818978478415,0.0,0.011382490089764103,0.2135035567784221,3778.0574387232155,0.13688320656827985,ALTA
COAPECHACA-531,0.241447,0.0121359789697,2020-02-01,181.0,2094.0,DIRECCIONAL,2005-04-01,PRODUCTOR,7.0,0.14919314819123877,0.522280212966759,0.0,0.03272480829733139,0.2362398503523655,7695.395837758279,0.2603220084089203,ALTA
COAPECHACA-595,0.288492,0.011961347216299998,2020-02-01,181.0,1935.0,DIRECCIONAL,2005-04-01,PRODUCTOR,18.0,0.21715819046442866,0.24824887097769593,0.0,0.025563763679406337,0.25853300229404474,2902.7730010312066,0.2446764410622697,ALTA
COAPECHACA-521,0.130666,0.0105068471281,2020-02-01,181.0,2049.0,DIRECCIONAL,2005-04-01,PRODUCTOR,10.0,0.07765189588733847,0.14576973026413503,0.0,0.021391241464111498,0.101946850931361,3074.905996830301,0.23471759030977324,ALTA
COAPECHACA-502,0.507445,0.00040349531471,2017-07-01,149.0,1930.0,DIRECCIONAL,2005-04-01,INACTIVO,17.0,0.13396871096724297,0.23256382386316712,0.0,0.005111581150233096,0.17272934827777084,5041.409384011333,0.045598403689890946,ALTA
COAPECHACA-533,0.6308060000000001,0.000643083251085,2019-08-01,174.0,2100.0,DIRECCIONAL,2005-05-01,INACTIVO,8.0,0.16849514014348152,0.1852308682539823,0.0,0.014185186464065398,0.1993669515191452,2625.665072701146,0.12481598529729189,ALTA
COAPECHACA-553,0.700805,0.0146526473619,2020-02-01,180.0,2009.0,DIRECCIONAL,2005-05-01,PRODUCTOR,14.0,0.3031964469099714,0.38356924489979966,0.0,0.055024862690108825,0.36712465439327174,3340.8548599860706,0.28869466214345657,ALTA
COAPECHACA-873,0.26543,0.0109645656693,2020-02-01,180.0,2148.0,DIRECCIONAL,2005-05-01,PRODUCTOR,9.0,0.12553722295822994,0.25256051541939595,0.0,0.01428610766797686,0.16763064219479584,3032.910231286942,0.13013787611493022,ALTA
COAPECHACA-587,0.270461,0.001263,2011-12-01,80.0,2097.0,DIRECCIONAL,2005-05-01,INACTIVO,12.0,0.08570940000000003,0.3133859699999999,0.0,0.01050018,0.13794039500000002,4615.911950520452,0.16784178704534952,ALTA
COAPECHACA-575,0.201679,0.0149516855877,2020-02-01,180.0,1927.0,DIRECCIONAL,2005-05-01,PRODUCTOR,15.0,0.12428543036040363,0.28769671433694616,0.0,0.010870009239968635,0.17223488274989457,4440.408204949279,0.11832312908421307,ALTA
COAPECHACA-511,0.488778,0.011961347216299998,2020-02-01,180.0,1934.0,DIRECCIONAL,2005-05-01,PRODUCTOR,7.0,0.16984225772980338,0.39060380119568106,0.0,0.014788865104509899,0.2349428912624171,6732.19266888285,0.12214663246840973,ALTA
COAPECHACA-503,0.496894,0.010071450958,2020-02-01,180.0,2090.0,DIRECCIONAL,2005-05-01,PRODUCTOR,9.0,0.27824778121595223,0.31003088934438566,0.0,0.02558718844569811,0.32991959610668303,3568.788801737329,0.32741431708270696,ALTA
COAPECHACA-287,0.196607,0.0139549040407,2020-02-01,180.0,2050.0,DIRECCIONAL,2005-05-01,PRODUCTOR,14.0,0.20179956466675397,0.22041907923576906,0.0,0.02767645086588459,0.23853607787271552,1956.6520790829015,0.24318369792536082,ALTA
COAPECHACA-877,0.3082,0.00088131167619,2019-04-01,169.0,2058.0,DIRECCIONAL,2005-05-01,INACTIVO,11.0,0.0759385787700879,0.15207611707095872,0.0,0.0320695121269779,0.10128459828191434,3536.990454603307,0.4196673973107616,ALTA
COAPECHACA-532,0.188694,0.0109645656693,2020-02-01,179.0,2172.0,DIRECCIONAL,2005-06-01,PRODUCTOR,9.0,0.11177132428052934,0.231247847610446,0.0,0.008998557950721136,0.15031263221560362,3182.6423271757485,0.0802785472269035,ALTA
